25,5,0,0,0,4,1.5,0,2,0,0,0,2,0
20,2,0,0,0,2,1,1,1,0,0,0,2,0
25,3,0,0,0,4,1,0,2,0,0,0,2,0
24,1,0,0,0,4,2.75,1,2,0,0,0,3,0
27,3,0,0,0,3,5,1,1,0,0,0,3,0
28,3,0,0,0,3,1,2,2,0,0,0,4,0
20,0,0,0,0,3,2.333333,1,1,0,0,0,3,0
34,4,1,0,0,4,6.5,2,1,0,1,0,3,0
21,2,0,0,0,3,2.333333,1,2,0,0,0,3,0
22,2,0,0,0,2,1,1,1,0,0,0,2,0
28,5,1,0,0,4,2,0,2,0,0,0,2,0
24,4,0,0,0,2,3,1,1,0,0,0,2,0
22,3,0,0,0,3,1,2,2,0,0,0,4,0
50,10,0,0,0,6,4.166667,2,2,0,0,0,6,1
29,5,0,0,0,4,5.75,1,1,0,0,0,3,1
30,3,1,0,0,5,5.6,0,1,0,0,0,1,1
30,8,0,0,0,3,4,1,1,0,0,0,3,1
37,3,0,0,0,5,1.8,2,2,0,0,0,5,1
25,3,1,0,0,5,5.2,0,2,0,0,0,2,1
29,6,0,0,0,4,2.5,1,0,0,0,0,1,1
35,5,0,0,0,5,6.8,4,1,0,0,0,5,1
27,4,0,0,0,3,2.333333,2,2,0,0,0,4,1
27,4,0,0,0,3,1.666667,1,2,0,0,0,3,1
25,5,0,0,0,2,4,1,1,0,0,0,2,1
37,9,0,0,0,6,4.333333,2,3,0,0,0,5,1
37,3,4,0,0,7,5,2,1,0,0,0,3,1
