23,5,0,0,0,2,1,2,1,0,0,0,3,0
21,3,0,0,0,1,1,2,1,0,0,0,3,0
23,3,0,0,0,1,1,2,1,0,0,0,4,0
30,4,0,0,0,4,2.25,2,1,0,0,0,4,0
24,3,0,0,0,2,2,2,1,0,0,0,5,0
21,4,0,0,0,1,1,2,1,0,0,0,3,0
28,3,0,0,0,3,1,2,1,0,0,0,3,0
25,4,0,0,0,2,1,2,1,0,0,0,3,0
31,5,0,0,0,4,3,2,1,0,0,0,5,0
31,4,0,0,0,3,2.333333,2,1,0,0,0,5,0
38,5,0,0,0,4,3,2,1,0,0,1,5,1
26,6,0,0,0,1,1,2,1,0,0,0,3,1
39,13,0,0,0,2,6.5,2,1,0,0,0,5,1
72,15,0,0,0,12,8.083333,4,2,0,0,0,3.5,1
29,5,0,0,0,4,13,1,0,0,0,0,1,1
23,3,0,0,0,2,3.5,1,0,0,0,0,2,1
27,9,0,0,0,3,7,2,1,0,0,0,3,1
29,3,0,0,0,1,1,3,1,0,0,0,4,1
27,8,0,0,0,1,1,2,1,0,0,0,4,1
36,3,0,0,0,6,3.666667,3,0,0,0,0,4,1
36,14,0,0,0,2,4.5,2,1,0,1,0,3,1
31,5,0,0,0,4,4.75,2,0,0,0,0,4,1
22,2,0,0,0,2,6,2,1,0,0,0,3,1
35,3,2,0,0,6,3.5,2,1,0,0,0,3,1
24,2,0,0,0,1,14,3,0,0,0,0,3,1
47,5,2,0,0,5,6.4,7,0,0,0,0,8,1
36,3,0,0,0,6,2.833333,3,1,0,0,0,7,1
